Veículo;SS;Tipo de tempo;Horário;Obs
300;2;PR;14:54:00;Ocorrência de excesso de velocidade (84.02km/h) em ZVC.
300;2;PR;14:54:01;Ocorrência de excesso de velocidade (86.63km/h) em ZVC.
300;2;PR;14:54:02;Ocorrência de excesso de velocidade (84.42km/h) em ZVC.
300;2;PR;14:54:03;Ocorrência de excesso de velocidade (77.8km/h) em ZVC.
300;2;PR;14:54:04;Ocorrência de excesso de velocidade (73.99km/h) em ZVC.
300;2;PR;14:54:12;Ocorrência de excesso de velocidade (73.58km/h) em ZVC.
300;2;PR;14:54:13;Ocorrência de excesso de velocidade (81.31km/h) em ZVC.
300;2;PR;14:54:14;Ocorrência de excesso de velocidade (81.3km/h) em ZVC.
300;2;PR;14:54:15;Ocorrência de excesso de velocidade (78.71km/h) em ZVC.
300;2;PR;14:54:22;Ocorrência de excesso de velocidade (72.63km/h) em ZVC.
300;2;PR;14:54:23;Ocorrência de excesso de velocidade (78.24km/h) em ZVC.
300;2;PR;14:54:24;Ocorrência de excesso de velocidade (77.66km/h) em ZVC.
300;2;PR;14:54:25;Ocorrência de excesso de velocidade (77.16km/h) em ZVC.
300;2;PR;14:54:26;Ocorrência de excesso de velocidade (68.36km/h) em ZVC.
300;2;PR;14:54:27;Ocorrência de excesso de velocidade (68.99km/h) em ZVC.
300;2;PR;14:54:28;Ocorrência de excesso de velocidade (72.03km/h) em ZVC.
300;2;PR;14:54:29;Ocorrência de excesso de velocidade (74.77km/h) em ZVC.
300;2;PR;14:54:30;Ocorrência de excesso de velocidade (78.74km/h) em ZVC.
300;2;PR;14:54:31;Ocorrência de excesso de velocidade (82.83km/h) em ZVC.
300;2;PR;14:54:32;Ocorrência de excesso de velocidade (81.09km/h) em ZVC.
300;2;PR;14:54:33;Ocorrência de excesso de velocidade (68.75km/h) em ZVC.
300;2;PR;14:54:45;Ocorrência de excesso de velocidade (71.27km/h) em ZVC.
300;2;PR;14:54:46;Ocorrência de excesso de velocidade (75.69km/h) em ZVC.
300;2;PR;14:54:47;Ocorrência de excesso de velocidade (77.2km/h) em ZVC.
300;2;PR;14:54:48;Ocorrência de excesso de velocidade (78.35km/h) em ZVC.
300;2;PR;14:54:49;Ocorrência de excesso de velocidade (73.61km/h) em ZVC.
300;2;PR;14:54:50;Ocorrência de excesso de velocidade (71.88km/h) em ZVC.
300;2;PR;14:54:51;Ocorrência de excesso de velocidade (70.8km/h) em ZVC.
300;2;PR;14:54:52;Ocorrência de excesso de velocidade (75.36km/h) em ZVC.
300;2;PR;14:54:53;Ocorrência de excesso de velocidade (80.21km/h) em ZVC.
300;2;PR;14:54:54;Ocorrência de excesso de velocidade (84.83km/h) em ZVC.
300;2;PR;14:54:55;Ocorrência de excesso de velocidade (88.34km/h) em ZVC.
300;2;PR;14:54:56;Ocorrência de excesso de velocidade (93.92km/h) em ZVC.
300;2;PR;14:54:57;Ocorrência de excesso de velocidade (93.72km/h) em ZVC.
300;2;PR;14:54:58;Ocorrência de excesso de velocidade (96.82km/h) em ZVC.
300;2;PR;14:54:59;Ocorrência de excesso de velocidade (98.32km/h) em ZVC.
300;2;PR;14:55:00;Ocorrência de excesso de velocidade (98.96km/h) em ZVC.
300;2;PR;14:55:01;Ocorrência de excesso de velocidade (102.48km/h) em ZVC.
300;2;PR;14:55:02;Ocorrência de excesso de velocidade (104.37km/h) em ZVC.
300;2;PR;14:55:03;Ocorrência de excesso de velocidade (107.29km/h) em ZVC.
300;2;PR;14:55:04;Ocorrência de excesso de velocidade (103.37km/h) em ZVC.
300;2;PR;14:55:05;Ocorrência de excesso de velocidade (95.98km/h) em ZVC.
300;2;PR;14:55:06;Ocorrência de excesso de velocidade (76.56km/h) em ZVC.
300;2;PR;14:55:07;Ocorrência de excesso de velocidade (68.79km/h) em ZVC.
300;2;PR;14:55:08;Ocorrência de excesso de velocidade (70.11km/h) em ZVC.
300;2;PR;14:55:09;Ocorrência de excesso de velocidade (75.23km/h) em ZVC.
300;2;PR;14:55:10;Ocorrência de excesso de velocidade (77.62km/h) em ZVC.
300;2;PR;14:55:11;Ocorrência de excesso de velocidade (71.66km/h) em ZVC.
300;2;PR;14:55:14;Ocorrência de excesso de velocidade (67.98km/h) em ZVC.
300;2;PR;14:55:15;Ocorrência de excesso de velocidade (70.29km/h) em ZVC.
300;2;PR;14:55:16;Ocorrência de excesso de velocidade (69.03km/h) em ZVC.
300;2;PR;14:55:28;Ocorrência de excesso de velocidade (67.87km/h) em ZVC.
300;2;PR;14:55:29;Ocorrência de excesso de velocidade (70.61km/h) em ZVC.
300;2;PR;14:55:30;Ocorrência de excesso de velocidade (74.82km/h) em ZVC.
300;2;PR;14:55:31;Ocorrência de excesso de velocidade (77.91km/h) em ZVC.
300;2;PR;14:55:32;Ocorrência de excesso de velocidade (82.13km/h) em ZVC.
300;2;PR;14:55:33;Ocorrência de excesso de velocidade (86.38km/h) em ZVC.
300;2;PR;14:55:34;Ocorrência de excesso de velocidade (88.58km/h) em ZVC.
300;2;PR;14:55:35;Ocorrência de excesso de velocidade (90.49km/h) em ZVC.
300;2;PR;14:55:36;Ocorrência de excesso de velocidade (92.31km/h) em ZVC.
300;2;PR;14:55:37;Ocorrência de excesso de velocidade (93.83km/h) em ZVC.
300;2;PR;14:55:38;Ocorrência de excesso de velocidade (95.72km/h) em ZVC.
300;2;PR;14:55:39;Ocorrência de excesso de velocidade (98.68km/h) em ZVC.
300;2;PR;14:55:40;Ocorrência de excesso de velocidade (97.01km/h) em ZVC.
300;2;PR;14:55:41;Ocorrência de excesso de velocidade (88.44km/h) em ZVC.
300;2;PR;14:55:42;Ocorrência de excesso de velocidade (83.08km/h) em ZVC.
300;2;PR;14:55:43;Ocorrência de excesso de velocidade (81.7km/h) em ZVC.
300;2;PR;14:55:44;Ocorrência de excesso de velocidade (73.42km/h) em ZVC.
300;2;PR;14:56:01;Ocorrência de excesso de velocidade (70.04km/h) em ZVC.
300;2;PR;14:56:02;Ocorrência de excesso de velocidade (74.42km/h) em ZVC.
300;2;PR;14:56:03;Ocorrência de excesso de velocidade (78.84km/h) em ZVC.
300;2;PR;14:56:04;Ocorrência de excesso de velocidade (79.82km/h) em ZVC.
300;2;PR;14:56:05;Ocorrência de excesso de velocidade (85.99km/h) em ZVC.
300;2;PR;14:56:06;Ocorrência de excesso de velocidade (81.36km/h) em ZVC.
300;2;PR;14:56:07;Ocorrência de excesso de velocidade (70.58km/h) em ZVC.
300;2;PR;14:56:17;Ocorrência de excesso de velocidade (69.55km/h) em ZVC.
300;2;PR;14:56:18;Ocorrência de excesso de velocidade (74.22km/h) em ZVC.
300;2;PR;14:56:19;Ocorrência de excesso de velocidade (78.39km/h) em ZVC.
300;2;PR;14:56:20;Ocorrência de excesso de velocidade (84.23km/h) em ZVC.
300;2;PR;14:56:21;Ocorrência de excesso de velocidade (86.44km/h) em ZVC.
300;2;PR;14:56:22;Ocorrência de excesso de velocidade (83.22km/h) em ZVC.
300;2;PR;14:56:23;Ocorrência de excesso de velocidade (80.72km/h) em ZVC.
300;2;PR;14:56:24;Ocorrência de excesso de velocidade (82.85km/h) em ZVC.
300;2;PR;14:56:25;Ocorrência de excesso de velocidade (81.35km/h) em ZVC.
300;2;PR;14:57:22;Ocorrência de excesso de velocidade (67.65km/h) em ZVC.
300;2;PR;14:57:23;Ocorrência de excesso de velocidade (68.01km/h) em ZVC.
300;2;PR;14:57:53;Ocorrência de excesso de velocidade (67.32km/h) em ZVC.
300;2;PR;14:57:55;Ocorrência de excesso de velocidade (67.91km/h) em ZVC.
300;2;PR;14:57:56;Ocorrência de excesso de velocidade (67.56km/h) em ZVC.
300;2;PR;14:58:02;Ocorrência de excesso de velocidade (67.95km/h) em ZVC.
300;2;PR;14:58:08;Ocorrência de excesso de velocidade (69.49km/h) em ZVC.
300;2;PR;14:58:09;Ocorrência de excesso de velocidade (70.26km/h) em ZVC.
300;2;PR;14:58:10;Ocorrência de excesso de velocidade (71.78km/h) em ZVC.
300;2;PR;14:58:11;Ocorrência de excesso de velocidade (71.06km/h) em ZVC.
300;2;PR;14:58:12;Ocorrência de excesso de velocidade (72.55km/h) em ZVC.
300;2;PR;14:58:13;Ocorrência de excesso de velocidade (68.77km/h) em ZVC.
300;2;PR;14:58:26;Ocorrência de excesso de velocidade (68.16km/h) em ZVC.
300;2;PR;14:58:27;Ocorrência de excesso de velocidade (72.19km/h) em ZVC.
300;2;PR;14:58:28;Ocorrência de excesso de velocidade (73.38km/h) em ZVC.
300;2;PR;14:58:29;Ocorrência de excesso de velocidade (74.93km/h) em ZVC.
300;2;PR;14:58:30;Ocorrência de excesso de velocidade (70.87km/h) em ZVC.
300;2;PR;14:58:52;Ocorrência de excesso de velocidade (68.12km/h) em ZVC.
300;2;PR;14:59:06;Ocorrência de excesso de velocidade (67.96km/h) em ZVC.
300;2;PR;14:59:07;Ocorrência de excesso de velocidade (69.86km/h) em ZVC.
300;2;PR;14:59:08;Ocorrência de excesso de velocidade (77.22km/h) em ZVC.
300;2;PR;14:59:09;Ocorrência de excesso de velocidade (83.65km/h) em ZVC.
300;2;PR;14:59:10;Ocorrência de excesso de velocidade (83.67km/h) em ZVC.
300;2;PR;14:59:11;Ocorrência de excesso de velocidade (79.41km/h) em ZVC.
300;2;PR;14:59:12;Ocorrência de excesso de velocidade (76.56km/h) em ZVC.
300;2;PR;14:59:13;Ocorrência de excesso de velocidade (74.18km/h) em ZVC.
300;2;PR;14:59:14;Ocorrência de excesso de velocidade (68.95km/h) em ZVC.
300;2;PR;14:59:48;Ocorrência de excesso de velocidade (72.44km/h) em ZVC.
300;2;PR;14:59:49;Ocorrência de excesso de velocidade (72.13km/h) em ZVC.
300;2;PR;14:59:50;Ocorrência de excesso de velocidade (78.5km/h) em ZVC.
300;2;PR;14:59:51;Ocorrência de excesso de velocidade (78.23km/h) em ZVC.
300;2;PR;14:59:52;Ocorrência de excesso de velocidade (80.1km/h) em ZVC.
300;2;PR;14:59:53;Ocorrência de excesso de velocidade (79.21km/h) em ZVC.
300;2;PR;14:59:54;Ocorrência de excesso de velocidade (77.29km/h) em ZVC.
300;2;PR;14:59:55;Ocorrência de excesso de velocidade (71.62km/h) em ZVC.
300;2;PR;14:23:57;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;14:23:58;Ocorrência de excesso de velocidade (71.22km/h) em ZVC.
300;2;PR;14:23:59;Ocorrência de excesso de velocidade (73.25km/h) em ZVC.
300;2;PR;14:24:00;Ocorrência de excesso de velocidade (72.49km/h) em ZVC.
300;2;PR;14:24:12;Ocorrência de excesso de velocidade (67.69km/h) em ZVC.
300;2;PR;14:24:47;Ocorrência de excesso de velocidade (67.85km/h) em ZVC.
300;2;PR;14:24:48;Ocorrência de excesso de velocidade (72.5km/h) em ZVC.
300;2;PR;14:24:49;Ocorrência de excesso de velocidade (76.64km/h) em ZVC.
300;2;PR;14:24:50;Ocorrência de excesso de velocidade (81.31km/h) em ZVC.
300;2;PR;14:24:51;Ocorrência de excesso de velocidade (78.74km/h) em ZVC.
300;2;PR;14:24:52;Ocorrência de excesso de velocidade (74.81km/h) em ZVC.
300;2;PR;14:24:53;Ocorrência de excesso de velocidade (73.25km/h) em ZVC.
300;2;PR;14:24:54;Ocorrência de excesso de velocidade (71.33km/h) em ZVC.
300;2;PR;14:24:55;Ocorrência de excesso de velocidade (73.75km/h) em ZVC.
300;2;PR;14:25:36;Ocorrência de excesso de velocidade (68.95km/h) em ZVC.
300;2;PR;14:25:37;Ocorrência de excesso de velocidade (70.04km/h) em ZVC.
300;2;PR;14:25:38;Ocorrência de excesso de velocidade (68.79km/h) em ZVC.
300;2;PR;14:25:39;Ocorrência de excesso de velocidade (68.76km/h) em ZVC.
300;2;PR;14:25:40;Ocorrência de excesso de velocidade (70.72km/h) em ZVC.
300;2;PR;14:25:41;Ocorrência de excesso de velocidade (69.28km/h) em ZVC.
300;2;PR;14:25:42;Ocorrência de excesso de velocidade (69.74km/h) em ZVC.
300;2;PR;14:25:43;Ocorrência de excesso de velocidade (67.23km/h) em ZVC.
300;2;PR;14:25:45;Ocorrência de excesso de velocidade (69.17km/h) em ZVC.
300;2;PR;14:25:46;Ocorrência de excesso de velocidade (67.22km/h) em ZVC.
300;2;PR;14:25:49;Ocorrência de excesso de velocidade (71.88km/h) em ZVC.
300;2;PR;14:25:52;Ocorrência de excesso de velocidade (69.12km/h) em ZVC.
300;2;PR;14:25:53;Ocorrência de excesso de velocidade (70.34km/h) em ZVC.
300;2;PR;14:25:54;Ocorrência de excesso de velocidade (71.25km/h) em ZVC.
300;2;PR;14:26:17;Ocorrência de excesso de velocidade (70.22km/h) em ZVC.
300;2;PR;14:26:18;Ocorrência de excesso de velocidade (69.71km/h) em ZVC.
300;2;PR;14:26:37;Ocorrência de excesso de velocidade (67.19km/h) em ZVC.
300;2;PR;14:26:39;Ocorrência de excesso de velocidade (71.42km/h) em ZVC.
300;2;PR;14:26:40;Ocorrência de excesso de velocidade (74.62km/h) em ZVC.
300;2;PR;14:26:41;Ocorrência de excesso de velocidade (71.77km/h) em ZVC.
300;2;PR;14:26:42;Ocorrência de excesso de velocidade (68.02km/h) em ZVC.
300;2;PR;14:26:43;Ocorrência de excesso de velocidade (69.26km/h) em ZVC.
300;2;PR;14:26:44;Ocorrência de excesso de velocidade (71.27km/h) em ZVC.
300;2;PR;14:26:45;Ocorrência de excesso de velocidade (72.03km/h) em ZVC.
300;2;PR;14:26:46;Ocorrência de excesso de velocidade (67.62km/h) em ZVC.
300;2;PR;14:26:48;Ocorrência de excesso de velocidade (69.29km/h) em ZVC.
300;2;PR;14:26:49;Ocorrência de excesso de velocidade (69.81km/h) em ZVC.
300;2;PR;14:26:50;Ocorrência de excesso de velocidade (67.83km/h) em ZVC.
300;2;PR;14:26:51;Ocorrência de excesso de velocidade (71.14km/h) em ZVC.
300;2;PR;14:26:52;Ocorrência de excesso de velocidade (76.16km/h) em ZVC.
300;2;PR;14:26:53;Ocorrência de excesso de velocidade (74.58km/h) em ZVC.
300;2;PR;14:26:54;Ocorrência de excesso de velocidade (70.72km/h) em ZVC.
300;2;PR;14:27:18;Ocorrência de excesso de velocidade (67.87km/h) em ZVC.
300;2;PR;14:27:21;Ocorrência de excesso de velocidade (67.98km/h) em ZVC.
300;2;PR;14:27:32;Ocorrência de excesso de velocidade (70.55km/h) em ZVC.
300;2;PR;14:27:33;Ocorrência de excesso de velocidade (70.44km/h) em ZVC.
300;2;PR;14:27:34;Ocorrência de excesso de velocidade (71.19km/h) em ZVC.
300;2;PR;14:28:48;Ocorrência de excesso de velocidade (68.49km/h) em ZVC.
300;2;PR;14:28:49;Ocorrência de excesso de velocidade (71.84km/h) em ZVC.
300;2;PR;14:28:50;Ocorrência de excesso de velocidade (77.26km/h) em ZVC.
300;2;PR;14:28:51;Ocorrência de excesso de velocidade (73.87km/h) em ZVC.
300;2;PR;14:28:52;Ocorrência de excesso de velocidade (71.84km/h) em ZVC.
300;2;PR;14:29:08;Ocorrência de excesso de velocidade (69.82km/h) em ZVC.
300;2;PR;14:29:09;Ocorrência de excesso de velocidade (70.58km/h) em ZVC.
300;2;PR;14:29:10;Ocorrência de excesso de velocidade (69.85km/h) em ZVC.
300;2;PR;14:29:11;Ocorrência de excesso de velocidade (72.54km/h) em ZVC.
300;2;PR;14:29:12;Ocorrência de excesso de velocidade (76.55km/h) em ZVC.
300;2;PR;14:29:13;Ocorrência de excesso de velocidade (78.58km/h) em ZVC.
300;2;PR;14:29:14;Ocorrência de excesso de velocidade (77.92km/h) em ZVC.
300;2;PR;14:29:15;Ocorrência de excesso de velocidade (72.08km/h) em ZVC.
300;2;PR;15:00:06;Ocorrência de excesso de velocidade (67.89km/h) em ZVC.
300;2;PR;15:00:07;Ocorrência de excesso de velocidade (67.55km/h) em ZVC.
300;2;PR;15:00:08;Ocorrência de excesso de velocidade (70.35km/h) em ZVC.
300;2;PR;15:00:09;Ocorrência de excesso de velocidade (71.23km/h) em ZVC.
300;2;PR;15:00:10;Ocorrência de excesso de velocidade (73.86km/h) em ZVC.
300;2;PR;15:00:11;Ocorrência de excesso de velocidade (73.18km/h) em ZVC.
300;2;PR;15:00:12;Ocorrência de excesso de velocidade (72.61km/h) em ZVC.
300;2;PR;15:00:13;Ocorrência de excesso de velocidade (68.47km/h) em ZVC.
300;2;PR;15:00:14;Ocorrência de excesso de velocidade (69.82km/h) em ZVC.
300;2;PR;15:00:15;Ocorrência de excesso de velocidade (68.54km/h) em ZVC.
300;2;PR;15:00:18;Ocorrência de excesso de velocidade (69.42km/h) em ZVC.
300;2;PR;15:01:35;Ocorrência de excesso de velocidade (67.95km/h) em ZVC.
300;2;PR;15:01:56;Ocorrência de excesso de velocidade (69.15km/h) em ZVC.
300;2;PR;15:01:57;Ocorrência de excesso de velocidade (69.06km/h) em ZVC.
300;2;PR;15:02:02;Ocorrência de excesso de velocidade (69.38km/h) em ZVC.
300;2;PR;15:02:03;Ocorrência de excesso de velocidade (67.83km/h) em ZVC.
300;2;PR;15:02:44;Ocorrência de excesso de velocidade (68.42km/h) em ZVC.
300;2;PR;15:02:45;Ocorrência de excesso de velocidade (71.27km/h) em ZVC.
300;2;PR;15:02:58;Ocorrência de excesso de velocidade (71.21km/h) em ZVC.
300;2;PR;15:02:59;Ocorrência de excesso de velocidade (72.15km/h) em ZVC.
300;2;PR;15:03:00;Ocorrência de excesso de velocidade (72.49km/h) em ZVC.
300;2;PR;15:03:01;Ocorrência de excesso de velocidade (76.12km/h) em ZVC.
300;2;PR;15:03:02;Ocorrência de excesso de velocidade (71.46km/h) em ZVC.
300;2;PR;15:03:03;Ocorrência de excesso de velocidade (69.4km/h) em ZVC.
300;2;PR;15:03:05;Ocorrência de excesso de velocidade (69.25km/h) em ZVC.
300;2;PR;15:03:22;Ocorrência de excesso de velocidade (68.42km/h) em ZVC.
300;2;PR;15:03:23;Ocorrência de excesso de velocidade (68.25km/h) em ZVC.
300;2;PR;15:04:03;Ocorrência de excesso de velocidade (67.65km/h) em ZVC.
300;2;PR;15:04:04;Ocorrência de excesso de velocidade (76.82km/h) em ZVC.
300;2;PR;15:04:05;Ocorrência de excesso de velocidade (78.82km/h) em ZVC.
300;2;PR;15:04:06;Ocorrência de excesso de velocidade (82.02km/h) em ZVC.
300;2;PR;15:04:07;Ocorrência de excesso de velocidade (84.83km/h) em ZVC.
300;2;PR;15:04:08;Ocorrência de excesso de velocidade (94.06km/h) em ZVC.
300;2;PR;15:04:09;Ocorrência de excesso de velocidade (98.42km/h) em ZVC.
300;2;PR;15:04:10;Ocorrência de excesso de velocidade (98.81km/h) em ZVC.
300;2;PR;15:04:11;Ocorrência de excesso de velocidade (99.25km/h) em ZVC.
300;2;PR;15:04:12;Ocorrência de excesso de velocidade (99.63km/h) em ZVC.
300;2;PR;15:04:13;Ocorrência de excesso de velocidade (105.28km/h) em ZVC.
300;2;PR;15:04:14;Ocorrência de excesso de velocidade (106.88km/h) em ZVC.
300;2;PR;15:04:15;Ocorrência de excesso de velocidade (110.46km/h) em ZVC.
300;2;PR;15:04:16;Ocorrência de excesso de velocidade (114.05km/h) em ZVC.
300;2;PR;15:04:17;Ocorrência de excesso de velocidade (114.43km/h) em ZVC.
300;2;PR;15:04:18;Ocorrência de excesso de velocidade (119.33km/h) em ZVC.
300;2;PR;15:04:19;Ocorrência de excesso de velocidade (116.04km/h) em ZVC.
300;2;PR;15:04:20;Ocorrência de excesso de velocidade (114.41km/h) em ZVC.
300;2;PR;15:04:21;Ocorrência de excesso de velocidade (117.21km/h) em ZVC.
300;2;PR;15:04:22;Ocorrência de excesso de velocidade (117.32km/h) em ZVC.
300;2;PR;15:04:23;Ocorrência de excesso de velocidade (118.83km/h) em ZVC.
300;2;PR;15:04:24;Ocorrência de excesso de velocidade (122.01km/h) em ZVC.
300;2;PR;15:04:25;Ocorrência de excesso de velocidade (120.46km/h) em ZVC.
300;2;PR;15:04:26;Ocorrência de excesso de velocidade (118.81km/h) em ZVC.
300;2;PR;15:04:27;Ocorrência de excesso de velocidade (115.02km/h) em ZVC.
300;2;PR;15:04:28;Ocorrência de excesso de velocidade (114.67km/h) em ZVC.
300;2;PR;15:04:29;Ocorrência de excesso de velocidade (114.89km/h) em ZVC.
300;2;PR;15:04:30;Ocorrência de excesso de velocidade (109.24km/h) em ZVC.
300;2;PR;15:04:31;Ocorrência de excesso de velocidade (95.61km/h) em ZVC.
300;2;PR;15:04:32;Ocorrência de excesso de velocidade (85.3km/h) em ZVC.
300;2;PR;15:04:33;Ocorrência de excesso de velocidade (71.76km/h) em ZVC.
300;2;PR;15:04:42;Ocorrência de excesso de velocidade (70.84km/h) em ZVC.
300;2;PR;15:04:43;Ocorrência de excesso de velocidade (76.19km/h) em ZVC.
300;2;PR;15:04:44;Ocorrência de excesso de velocidade (79.8km/h) em ZVC.
300;2;PR;15:04:45;Ocorrência de excesso de velocidade (82.35km/h) em ZVC.
300;2;PR;15:04:46;Ocorrência de excesso de velocidade (83.44km/h) em ZVC.
300;2;PR;15:04:47;Ocorrência de excesso de velocidade (86.91km/h) em ZVC.
300;2;PR;15:04:48;Ocorrência de excesso de velocidade (90.2km/h) em ZVC.
300;2;PR;15:04:49;Ocorrência de excesso de velocidade (94.4km/h) em ZVC.
300;2;PR;15:04:50;Ocorrência de excesso de velocidade (101.12km/h) em ZVC.
300;2;PR;15:04:51;Ocorrência de excesso de velocidade (102.04km/h) em ZVC.
300;2;PR;15:04:52;Ocorrência de excesso de velocidade (105.23km/h) em ZVC.
300;2;PR;15:04:53;Ocorrência de excesso de velocidade (106.2km/h) em ZVC.
300;2;PR;15:04:54;Ocorrência de excesso de velocidade (110.39km/h) em ZVC.
300;2;PR;15:04:55;Ocorrência de excesso de velocidade (114.29km/h) em ZVC.
300;2;PR;15:04:56;Ocorrência de excesso de velocidade (115.88km/h) em ZVC.
300;2;PR;15:04:57;Ocorrência de excesso de velocidade (118.07km/h) em ZVC.
300;2;PR;15:04:58;Ocorrência de excesso de velocidade (122.26km/h) em ZVC.
300;2;PR;15:04:59;Ocorrência de excesso de velocidade (120.91km/h) em ZVC.
300;2;PR;15:05:00;Ocorrência de excesso de velocidade (122.86km/h) em ZVC.
300;2;PR;15:05:01;Ocorrência de excesso de velocidade (121.26km/h) em ZVC.
300;2;PR;15:05:02;Ocorrência de excesso de velocidade (119.31km/h) em ZVC.
300;2;PR;15:05:03;Ocorrência de excesso de velocidade (115.88km/h) em ZVC.
300;2;PR;15:05:04;Ocorrência de excesso de velocidade (113.72km/h) em ZVC.
300;2;PR;15:05:05;Ocorrência de excesso de velocidade (114km/h) em ZVC.
300;2;PR;15:05:06;Ocorrência de excesso de velocidade (109.4km/h) em ZVC.
300;2;PR;15:05:07;Ocorrência de excesso de velocidade (103.81km/h) em ZVC.
300;2;PR;15:05:08;Ocorrência de excesso de velocidade (105.73km/h) em ZVC.
300;2;PR;15:05:09;Ocorrência de excesso de velocidade (105.94km/h) em ZVC.
300;2;PR;15:05:10;Ocorrência de excesso de velocidade (108.76km/h) em ZVC.
300;2;PR;15:05:11;Ocorrência de excesso de velocidade (112.36km/h) em ZVC.
300;2;PR;15:05:12;Ocorrência de excesso de velocidade (112.41km/h) em ZVC.
300;2;PR;15:05:13;Ocorrência de excesso de velocidade (112.89km/h) em ZVC.
300;2;PR;15:05:14;Ocorrência de excesso de velocidade (108.22km/h) em ZVC.
300;2;PR;15:05:15;Ocorrência de excesso de velocidade (103.58km/h) em ZVC.
